Rank	Freq	2-gramm	
1380	8	говорил	рбк
1381	8	говорили	о
1382	8	говорит	рбк
1383	8	говорят	что
1384	8	году	не
1385	8	дальнего	востока
1386	8	данном	случае
1387	8	данный	момент
1388	8	два	дня
1389	8	два	три
1390	8	делу	о
1391	8	день	голосования
1392	8	для	компаний
1393	8	для	него
1394	8	для	них
1395	8	для	реализации
1396	8	для	российского
1397	8	до	за
1398	8	добавил	что
1399	8	договорились	о
1400	8	долга	к
1401	8	должен	будет
1402	8	должно	было
1403	8	досрочных	выборах
1404	8	другие	страны
1405	8	если	у
1406	8	есть	все
1407	8	за	млн
1408	8	залог	в
1409	8	западных	санкций
1410	8	запрета	на
1411	8	и	компаний
1412	8	и	один
1413	8	и	россии
1414	8	игорь	сечин
1415	8	из	стран
1416	8	из	фнб
1417	8	из	этого
1418	8	изменений	в
1419	8	или	даже
1420	8	или	иной
1421	8	им	не
1422	8	информация	о
1423	8	иск	в
1424	8	использовать	для
1425	8	источники	в
1426	8	источники	рбк
1427	8	к	ebitda
1428	8	к	акционерам
1429	8	к	совету
1430	8	как	минимум
1431	8	как	рассказал
1432	8	как	следует
1433	8	когда	он
1434	8	комитета	госдумы
1435	8	которая	не
1436	8	который	был
1437	8	местного	самоуправления
1438	8	место	в
1439	8	млн	на
1440	8	млрд	до
1441	8	млрд	на
1442	8	млрд	по
1443	8	могут	стать
1444	8	может	получить
1445	8	может	составить
1446	8	мы	будем
1447	8	мы	видим
1448	8	на	выборы
1449	8	на	газ
1450	8	на	губернаторских
1451	8	на	котором
1452	8	на	местах
1453	8	на	нем
1454	8	на	первом
1455	8	на	поддержку
1456	8	на	работу
1457	8	на	российские
1458	8	на	сочинском
1459	8	на	стадии
1460	8	на	том
1461	8	на	условиях
1462	8	на	шельфе
1463	8	народной	республики
1464	8	населения	и
1465	8	находятся	в
1466	8	не	комментирует
1467	8	не	смог
1468	8	не	смогла
1469	8	не	согласен
1470	8	нефть	и
1471	8	но	мы
1472	8	о	защите
1473	8	о	причинах
1474	8	о	проведении
1475	8	о	своем
1476	8	области	в
1477	8	объявил	что
1478	8	ограничения	на
1479	8	одно	из
1480	8	особого	статуса
1481	8	от	них
1482	8	от	уплаты
1483	8	ответственность	за
1484	8	открытой	россии
1485	8	отношения	с
1486	8	партия	власти
1487	8	пенсии	в
1488	8	первом	туре
1489	8	первый	заместитель
1490	8	петра	порошенко
1491	8	по	версии
1492	8	по	вопросу
1493	8	по	исследованиям
1494	8	по	корпоративным
1495	8	по	налогу
1496	8	по	ним
1497	8	по	покупке
1498	8	по	ставке
1499	8	подешевели	на
1500	8	пойдут	на
1501	8	показывает	что
1502	8	полагает	аналитик
1503	8	половине	года
1504	8	потребительских	цен
1505	8	пояснил	он
1506	8	председателя	совета
1507	8	представитель	ведомства
1508	8	представитель	газпрома
1509	8	президент	украины
1510	8	президента	владимира
1511	8	премьера	дмитрия
1512	8	прийти	на
1513	8	присоединения	крыма
1514	8	прогноз	по
1515	8	работу	в
1516	8	работу	с
1517	8	развития	вшэ
1518	8	ранее	рбк
1519	8	рассказал	он
1520	8	рбк	на
1521	8	рбк	о
1522	8	рбк	один
1523	8	реструктуризации	долга
1524	8	решение	по
1525	8	ржд	в
1526	8	российских	военных
1527	8	рост	ввп
1528	8	с	поста
1529	8	с	российскими
1530	8	с	целью
1531	8	с	этой
1532	8	сбербанк	млрд
1533	8	связана	с
1534	8	скажется	на
1535	8	со	снижением
1536	8	собеседник	в
1537	8	собеседники	рбк
1538	8	совсем	не
1539	8	составила	млрд
1540	8	составляет	млрд
1541	8	справедливая	россия
1542	8	сразу	после
1543	8	средств	и
1544	8	средства	в
1545	8	столько	же
1546	8	строительства	и
1547	8	так	сказать
1548	8	тем	чтобы
1549	8	технологий	и
1550	8	только	по
1551	8	топ	менеджеров
1552	8	у	всех
1553	8	у	компании
1554	8	уголовные	дела
1555	8	уже	на
1556	8	украинский	политолог
1557	8	уточнил	что
1558	8	финансового	рынка
1559	8	цб	и
1560	8	частности	в
1561	8	человек	в
1562	8	человек	который
1563	8	числе	с
1564	8	что	ее
1565	8	что	именно
1566	8	что	при
1567	8	чуть	более
1568	8	экономического	роста
1569	8	экспорта	нефти
1570	8	этих	выборах
1571	8	это	же
1572	8	это	и
1573	8	это	уже
1574	8	этого	в
1575	8	этого	налога
1576	7	deutsche	bank
1577	7	of	america
1578	7	standard	chartered
1579	7	а	для
1580	7	а	если
1581	7	а	это
1582	7	августа	на
1583	7	активы	в
1584	7	акций	в
1585	7	акций	компании
1586	7	александр	пожалов
1587	7	банка	втб
1588	7	банки	не
1589	7	банков	по
1590	7	банковской	системе
1591	7	белом	доме
1592	7	близкого	к
1593	7	более	того
1594	7	более	что
1595	7	борьбы	с
1596	7	брянской	области
1597	7	будет	в
1598	7	будут	работать
1599	7	бы	стать
1600	7	был	бы
1601	7	был	назначен
1602	7	было	около
1603	7	бюджетное	финансирование
1604	7	в	facebook
1605	7	в	администрации
1606	7	в	акции
1607	7	в	аппарате
1608	7	в	белом
1609	7	в	висконсине
1610	7	в	восточной
1611	7	в	городе
1612	7	в	группе
1613	7	в	денежном
1614	7	в	европу
1615	7	в	здании
1616	7	в	киеве
1617	7	в	комитет
1618	7	в	конечном
1619	7	в	контрольный
1620	7	в	которую
1621	7	в	легализации
1622	7	в	минэкономразвития
1623	7	в	нефтяной
1624	7	в	нынешних
1625	7	в	отчетности
1626	7	в	петербурге
1627	7	в	полтора
1628	7	в	последний
1629	7	в	пределах
1630	7	в	прошлый
1631	7	в	районах
1632	7	в	распоряжении
1633	7	в	ряде
1634	7	в	свое
1635	7	в	систему
1636	7	в	сми
1637	7	в	сутки
1638	7	в	той
1639	7	в	третьем
1640	7	в	управлении
1641	7	в	цене
1642	7	в	чем
1643	7	введения	санкций
1644	7	владельца	игоря
1645	7	во	всем
1646	7	военный	эксперт
1647	7	вопрос	в
1648	7	всех	трех
1649	7	встречался	с
1650	7	вступления	в
1651	7	втб	млрд
1652	7	вчера	вечером
1653	7	выход	из
1654	7	газпромбанк	млрд
1655	7	где	то
1656	7	говорилось	в
1657	7	говорит	она
1658	7	говорит	чиновник
1659	7	говорить	об
1660	7	года	он
1661	7	годовых	в
1662	7	годом	ранее
1663	7	году	до
1664	7	году	из
1665	7	году	млрд
1666	7	голосов	на
1667	7	госдумы	от
1668	7	губернаторских	выборах
1669	7	давления	на
1670	7	дело	в
1671	7	дело	по
1672	7	денег	в
1673	7	денежном	выражении
1674	7	для	инвесторов
1675	7	до	двух
1676	7	до	октября
1677	7	добавляет	что
1678	7	доли	в
1679	7	доли	основного
1680	7	долларах	и
1681	7	домашним	арестом
1682	7	досрочное	голосование
